"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,1,"SYR","Syrian Arab Republic","MNA","N","1984","2004","X",22.88657,1.9,165.8465,0.06237306,0.01055656,0.00285338,0.01247092,0.3577617,127.0757,0.2084355,-1,10.293049,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,"TJK","Tajikistan","ECA","N","1984","1999","X",1.88267,1.9,227.2778,0.01915409,0.005797289,0.002497636,0.007821537,0.2954314,195.5676,0.1498605,-1,4.397525,"TJK_N1999X",0.03272,0.0507,0.06222,0.07224,0.08161,0.09256,0.1053,0.1212,0.1479,0.2335
0,1,"TZA","Tanzania","SSA","N","1984","1991.92","X",585.5204,1.9,50.83238,0.7206291,0.3059171,0.1624938,0.4601004,0.3529222,40.55412,0.2106648,-1,21.173603,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
1,0,"THA","Thailand","EAP","N","1984","","X",12.84438,1.9,168.6217,0.1751376,0.03986638,0.0124688,0.04734126,-1,-1,-1,-1,51.108082,"THA_N1981X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TGO","Togo","SSA","N","1984","2006","X",232.215,1.9,86.95432,0.4751972,0.1671398,0.07731336,0.2319015,0.4221258,60.08305,0.2940239,-1,3.140237,"TGO_N2006X",0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,"TON","Tonga","EAP","N","1984","2001","X",1.638717,1.9,219.4207,0.05189858,0.01672315,0.007296962,0.02255779,0.3769018,174.0409,0.2448666,-1,0.093842,"TON_N2001X",0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
0,0,"TTO","Trinidad and Tobago","LAC","N","1984","1988","Y",4.619226,1.9,528.8104,0,0,0,0,0.4260131,391.9309,0.3193416,0.4042014,1.155695,"TTO_N1988Y",0.01863,0.03038,0.042,0.05403,0.06706,0.082,0.1004,0.1257,0.1683,0.3114
0,0,"TUN","Tunisia","MNA","N","1984","1985","X",0.6965338,1.9,173.9517,0.147852,0.03742736,0.01400289,0.04827207,0.4343377,123.2397,0.3218198,0.3749393,7.127941,"TUN_N1985X",0.02258,0.03282,0.04293,0.05338,0.06471,0.07772,0.09385,0.1163,0.1549,0.3408
0,0,"TUR","Turkey","ECA","N","1984","1987","X",1.164342,1.9,245.1838,0.04130251,0.008799473,0.003387404,0.01121086,0.4347706,171.0208,0.3258678,-1.279774,48.114105,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
0,0,"TKM","Turkmenistan","ECA","N","1984","1998","X",1.527624,1.9,110.287,0.3171414,0.09610473,0.03868027,0.1278573,0.4076536,80.81669,0.2778098,0.3609475,3.166221,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,0,"UGA","Uganda","SSA","N","1984","1989","X",946.8904,1.9,71.6849,0.5656406,0.2480062,0.1393884,0.3927184,0.4436272,50.78736,0.3412106,0.4051224,14.17447,"UGA_N1989X",0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
0,1,"UKR","Ukraine","ECA","N","1984","1992","X",3.311232,1.9,256.2623,0.01564188,0.003485996,0.00121284,0.004430988,0.2970892,226.2723,0.1524169,-1,50.754,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
0,1,"GBR","United Kingdom","OHI","N","1984","2004","Y",0.7564041,1.9,714.5312,0.007339703,0.003704079,0.002742208,0.008588417,0.3599902,580.0248,0.234994,-1,56.422072,"GBR_N2004Y",0.02501,0.04211,0.05336,0.06422,0.07521,0.08734,0.1019,0.1209,0.1526,0.2774
1,1,"USA","United States","OHI","N","1984","","Y",1,1.9,1536.116,0.00499239,0.003912969,0.003282451,0.01423563,-1,-1,-1,-1,235.825,"USA_N1979Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"URY","Uruguay","LAC","N","1984","","Y",16.42385,1.9,458.7651,0.006659191,0.001221345,0.0005386492,0.001625446,-1,-1,-1,-1,2.992645,"URY_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UZB","Uzbekistan","ECA","N","1984","1998","X",635.7095,1.9,124.9595,0.2888232,0.1241532,0.07761195,0.1825563,0.4467317,91.64748,0.4924187,-1,17.659975,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
0,1,"VUT","Vanuatu","EAP","N","1984","2010","X",115.8271,1.9,136.0037,0.1702995,0.0425223,0.01609022,0.05482945,0.3762623,105.3262,0.2372648,-1,0.127092,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
1,0,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1984","","Y",2.915005,1.9,418.8958,0.06871725,0.01213559,0.00290666,0.014229,-1,-1,-1,-1,17.057785,"VEN_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"VNM","Vietnam","EAP","N","1984","1992.71","X",7624.973,1.9,55.51836,0.6972632,0.2756197,0.1354793,0.3920524,0.356544,42.25968,0.2067359,-1,59.65309,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
0,1,"PSE","West Bank and Gaza","MNA","N","1984","2004","X",2.5228,1.9,141.9755,0.1078999,0.02648365,0.01024777,0.03469333,0.3404466,113.942,0.1943908,-1,0,"PSE_N2004X",0.02997,0.04505,0.05478,0.06562,0.07537,0.08722,0.1026,0.1219,0.1527,0.2648
0,1,"YEM","Yemen, Republic of","MNA","N","1984","1998","X",111.303,1.9,163.2115,0.08884697,0.0195576,0.006799247,0.02478775,0.3499779,131.014,0.2048662,-1,9.47217,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1984","1991","X",2505.341,1.9,103.8476,0.5116369,0.3273498,0.2517169,0.8131548,0.6050619,55.24051,0.9370474,-1,6.738765,"ZMB_N1991X",0.001763,0.007599,0.01587,0.02747,0.04353,0.06418,0.09149,0.1293,0.1895,0.4293
0,0,"ZWE","Zimbabwe","SSA","N","1984","2011","X",0.5359763,1.9,200.0185,0.1008434,0.01687069,0.003956341,0.01931514,0.4315358,139.1687,0.3111535,0.3883556,8.342195,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1987","1996","X",58.16801,1.9,205.5995,0.008243443,0.001194129,0.0003595307,0.00145458,0.2701034,180.6924,0.1191043,-1,3.083605,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
0,0,"DZA","Algeria","MNA","N","1987","1988","X",31.77229,1.9,225.89,0.0377577,0.003561687,0.0004508549,0.003890688,0.4019491,168.0847,0.2817323,0.3079208,23.917897,"DZA_N1988X",0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
0,1,"AGO","Angola","SSA","N","1987","2000.21","X",73.83312,1.9,172.46,0.2502811,0.1098466,0.06488236,0.1834504,0.5195689,109.0867,0.5125765,-1,11.218268,"AGO_N2000X",0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
0,0,"ARG","Argentina","LAC","U","1987","1987","Y",2.768382,1.9,788.8666,0,0,0,0,0.4527689,557.7358,0.362684,0.4058292,26.891584,"ARG_U1987Y",0.01725,0.02884,0.04012,0.05164,0.06403,0.07815,0.09553,0.1195,0.1607,0.3442
0,0,"ARM","Armenia","ECA","N","1987","1996","Y",183.7796,1.9,263.4109,0.0470804,0.009966988,0.003612858,0.01200103,0.4441862,181.5902,0.3354787,0.3826619,3.451942,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1987","","Y",1.526641,1.9,1091.709,0.008605417,0.005125814,0.003819915,0.01558801,-1,-1,-1,-1,16.2639,"AUS_N1985Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1987","2003","Y",0.8475838,1.9,1129.262,0.004829058,0.002254006,0.001957154,0.005982591,0.2946442,980.0651,0.1587559,-1,7.574586,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1987","1995","X",0.3294187,1.9,535.2148,0.005076344,0.002407966,0.001276545,0.003490705,0.3465029,436.2512,0.2078099,-1,6.8935,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,0,"BGD","Bangladesh","SAS","N","1987","","X",24.84915,1.9,83.66385,0.3171692,0.06962557,0.02196183,0.08603153,-1,-1,-1,-1,98.343809,"BGD_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1987","1993","Y",1832.435,1.9,252.4434,0.0003653808,9.259571E-05,4.989441E-05,9.738168E-05,0.2160372,232.9554,0.07740133,0.1706868,10.111,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1987","2003","Y",0.879014,1.9,1011.011,0.004962496,0.001779973,0.001242708,0.003119424,0.2814264,902.278,0.1450443,-1,9.870234,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1987","1993","Y",1.182611,1.9,139.1528,0.4077671,0.1717086,0.1007996,0.2867552,0.6025399,69.21968,0.7124081,-1,0.17432,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1987","2003","X",224.9172,1.9,66.52447,0.5940922,0.2215701,0.1065276,0.312763,0.385782,49.74743,0.2463929,-1,4.535263,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1987","2003","X",16.96291,1.9,70.62418,0.5830588,0.2247941,0.1093691,0.3163282,0.40898,49.93679,0.272455,-1,0.500437,"BTN_N2003X",0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,0,"BOL","Bolivia","LAC","N","1987","1990.5","Y",2.906106,1.9,231.1186,0.07334039,0.01135955,0.002456299,0.01233777,0.4203572,166.8928,0.297862,0.3953767,6.464732,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1987","2001","X",0.8669357,1.9,180.9313,0.02524153,0.005574399,0.002529379,0.008034264,0.2996645,153.434,0.1566987,-1,4.478519,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
1,0,"BWA","Botswana","SSA","N","1987","","X",4.438053,1.9,133.0315,0.4040267,0.1661615,0.08736217,0.2509293,-1,-1,-1,-1,1.264314,"BWA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","1987","1987","Y",1.658783,1.9,312.8009,0.1776243,0.07249387,0.04307085,0.09053925,0.5969279,154.8866,0.7427081,-1,141.273488,"BRA_N1987Y",0.007388,0.01636,0.02417,0.03282,0.04357,0.0571,0.07609,0.1051,0.1635,0.4738
0,0,"BGR","Bulgaria","ECA","N","1987","1989","X",0.765068,1.9,688.835,0.000481222,0.000471222,0.000461222,0,0.2342719,628.0794,0.08979578,0.1936653,8.971359,"BGR_N1989X",0.04565,0.0589,0.06918,0.07818,0.08681,0.0958,0.106,0.1192,0.1399,0.2003
0,1,"BFA","Burkina Faso","SSA","N","1987","1994.25","X",222.242,1.9,39.69775,0.8394116,0.4939621,0.3272932,0.8535257,0.4807249,23.81219,0.3852556,-1,8.140073,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
0,0,"BDI","Burundi","SSA","N","1987","1992","X",487.3273,1.9,41.56141,0.8235907,0.3808674,0.2113676,0.5869368,0.3333381,33.75582,0.1824366,0.2822712,4.987736,"BDI_N1992X",0.03414,0.04526,0.05545,0.06542,0.07575,0.08721,0.101,0.1195,0.1505,0.2658
0,1,"CPV","Cabo Verde","SSA","N","1987","2001.77","X",47.56514,1.9,85.454,0.5696418,0.2543851,0.1433191,0.3960425,0.524963,49.4031,0.4786267,-1,0.324893,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1987","1996","X",230.3753,1.9,149.1485,0.1783182,0.04334472,0.01494947,0.05389271,0.4444676,95.37079,0.325144,-1,10.696274,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
0,1,"CAN","Canada","OHI","N","1987","1987","Y",1.284584,1.9,1310.83,0.002210968,0.0006438893,0.0001875167,0.0007610533,0.3147403,1119.09,0.1747378,-1,26.55,"CAN_N1987Y",0.02835,0.04766,0.05969,0.06976,0.07966,0.09129,0.1055,0.1249,0.1547,0.2384
0,0,"CAF","Central African Republic","SSA","N","1987","1992.43","X",267.8691,1.9,42.78229,0.8040671,0.5408231,0.4138366,1.197908,0.6133075,20.12172,0.7409222,0.7126964,2.755244,"CAF_N1992X",0.006934,0.01297,0.02021,0.02909,0.04034,0.05523,0.07624,0.1091,0.1725,0.4773
0,1,"TCD","Chad","SSA","N","1987","2003","X",251.2962,1.9,52.2233,0.7089429,0.3254977,0.1840489,0.5056886,0.3982457,38.41461,0.2676824,-1,5.408087,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
0,1,"CHL","Chile","LAC","N","1987","1987","Y",391.6442,1.9,299.15,0.1167473,0.04052607,0.02225039,0.06094293,0.5621016,156.6937,0.5916716,-1,12.594145,"CHL_N1987Y",0.0116,0.02183,0.02942,0.0376,0.04707,0.05912,0.07618,0.1032,0.1601,0.4539
0,0,"CHN","China","EAP","A","1987","1987","Y",3.696112,1.9,57.02595,0.6041935,0.2146944,0.1025222,0.3096418,-1,-1,-1,-1,1084.035,"CHN_R1987Y",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","1987","1987","Y",3.696112,1.9,50.18413,0.7205992,0.2683076,0.1302047,0.3907947,0.2945106,43.71798,0.1455677,0.2416238,821.058949,"CHN_R1987Y",0.03497,0.04977,0.0615,0.0719,0.08198,0.09257,0.1048,0.1207,0.1464,0.2354
0,0,"CHN","China","EAP","U","1987","1987","Y",3.696112,1.9,78.38737,0.2407536,0.04730436,0.01609248,0.05626787,0.2019938,73.9687,0.06944133,-1.555839,262.976051,"CHN_U1987Y",0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181
0,1,"COL","Colombia","LAC","N","1987","1992","Y",1196.955,1.9,278.9896,0.09557514,0.04894223,0.03836521,0.0323653,0.5145367,169.3403,0.7018257,-1,32.324325,"COL_N1992Y",0.01062,0.02617,0.03545,0.04453,0.05498,0.06739,0.08422,0.1099,0.1622,0.4046
0,1,"COM","Comoros","SSA","N","1987","2004","X",220.5725,1.9,281.8761,0.1025648,0.02498044,0.009497587,0.03313614,0.5592516,150.9305,0.546712,-1,0.376654,"COM_N2004X",0.01539,0.02471,0.0324,0.04026,0.0483,0.05937,0.07307,0.09246,0.1331,0.481
0,1,"COD","Congo, Democratic Republic of","SSA","N","1987","2004.89","X",537.7323,1.9,63.72886,0.6232166,0.2707579,0.1479806,0.4129839,0.4216363,45.3025,0.3008181,-1,31.529823,"COD_N2004X",0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324
0,1,"COG","Congo, Republic of","SSA","N","1987","2005","X",296.5003,1.9,93.53018,0.4848023,0.1881734,0.09524928,0.2730333,0.4733054,59.6979,0.3799083,-1,2.249146,"COG_N2005X",0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685
1,1,"CRI","Costa Rica","LAC","N","1987","","Y",343.7857,1.9,205.8408,0.1232408,0.0601054,0.04115223,0.07817755,-1,-1,-1,-1,2.872211,"CRI_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CIV","Cote d'Ivoire","SSA","N","1987","","X",235.6879,1.9,204.3022,0.06222655,0.01472437,0.005010453,0.01859495,-1,-1,-1,-1,11.019651,"CIV_N1986X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"HRV","Croatia","ECA","N","1987","1988","Y",4.358503,1.9,597.7018,0.0004595993,0.0004495993,0.0004395993,0,0.2278073,556.6769,0.08802812,0.1812014,4.74,"HRV_N1988Y",0.04312,0.05997,0.07132,0.08054,0.08896,0.09747,0.107,0.119,0.1378,0.1949
0,1,"CYP","Cyprus","OHI","N","1987","2004","Y",0.7115528,1.9,620.6293,0.002450742,0.0003936978,6.324532E-05,0.0004291757,0.3008683,526.7063,0.1518387,-1,0.72338,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427
0,0,"CZE","Czech Republic","ECA","N","1987","1993","Y",14.90097,1.9,553.9359,0.000161023,7.193338E-05,6.193338E-05,0,0.2660468,470.9991,0.1212092,-1.52816,10.347318,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363
0,1,"DNK","Denmark","OHI","N","1987","2003","Y",8.523886,1.9,1160.445,0.002238577,0.001931502,0.001666551,0.004446945,0.2563006,1039.313,0.1210933,-1,5.127024,"DNK_N2003Y",0.03985,0.05843,0.06762,0.07579,0.08476,0.09385,0.1049,0.1203,0.1408,0.2136
0,1,"DJI","Djibouti","MNA","N","1987","2002","X",101.4806,1.9,224.3437,0.05923956,0.01486062,0.005972464,0.01980592,0.3999784,168.2901,0.2733941,-1,0.49033,"DJI_N2002X",0.02313,0.03705,0.04777,0.05804,0.0691,0.08199,0.09802,0.1198,0.1574,0.3077
1,0,"DOM","Dominican Republic","LAC","N","1987","","Y",20.74103,1.9,373.4186,0.08107217,0.02356887,0.01025596,0.02870777,-1,-1,-1,-1,6.764624,"DOM_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"ECU","Ecuador","LAC","N","1987","1987","Y",0.5472345,1.9,225.5435,0.1762945,0.07309168,0.04072148,0.1163445,0.5049197,149.2647,0.4885518,0.4523506,9.504129,"ECU_N1987Y",0.01035,0.0225,0.0343,0.04632,0.05923,0.07393,0.09202,0.117,0.1599,0.3844
0,0,"EGY","Egypt, Arab Republic of","MNA","N","1987","1990.5","X",2.777,1.9,131.1235,0.0999446,0.01540675,0.003850929,0.01751647,0.3200394,106.3666,0.1693378,0.2553803,53.066229,"EGY_N1990X",0.03849,0.04866,0.05792,0.06691,0.07621,0.08649,0.09884,0.1155,0.1436,0.2673
0,0,"SLV","El Salvador","LAC","N","1987","1989","Y",0.5307735,1.9,221.4761,0.1813107,0.1091005,0.1011198,0.07519266,-1,-1,-1,-1,5.053714,"SLV_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"EST","Estonia","ECA","N","1987","1993","Y",0.6085634,1.9,444.711,0.006833422,0.003316258,0.003306258,0.00128974,0.3950347,335.4648,0.2691692,-1.288669,1.552221,"EST_N1993Y",0.02498,0.03909,0.04912,0.05903,0.06968,0.08184,0.09667,0.1167,0.1495,0.3135
0,0,"SWZ","Eswatini","SSA","N","1987","1994.83","X",4.049069,1.9,34.65586,0.8825774,0.6001488,0.4558203,1.284174,0.6045472,17.47352,0.6925939,-1.132671,0.766707,"SWZ_N1994X",0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,1,"ETH","Ethiopia","SSA","N","1987","1995.25","X",5.438614,1.9,73.41517,0.6077861,0.2238346,0.1066098,0.314855,0.4456451,48.91927,0.3411386,-1,43.493283,"ETH_N1995X",0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,"FJI","Fiji","EAP","N","1987","2002.5","X",1.216541,1.9,153.759,0.1315794,0.02903464,0.009814599,0.03613273,0.3810205,116.4032,0.2401027,-1,0.721725,"FJI_N2002X",0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,"FIN","Finland","OHI","N","1987","2003","Y",0.9802463,1.9,943.0011,0,0,0,0,0.2768374,816.2982,0.1319045,-1,4.932123,"FIN_N2003Y",0.03864,0.05507,0.06523,0.07375,0.08199,0.09152,0.1029,0.1186,0.1423,0.23
0,1,"FRA","France","OHI","N","1987","2003","Y",0.8797541,1.9,1006.71,0.002475366,0.0005375391,0.0001167295,0.0006060218,0.314088,845.1054,0.1681442,-1,57.482591,"FRA_N2003Y",0.03304,0.04945,0.05919,0.06875,0.07879,0.08961,0.1027,0.1201,0.1469,0.2514
0,1,"GAB","Gabon","SSA","N","1987","2005","X",359.2185,1.9,205.4505,0.08370159,0.0198597,0.007305458,0.02563146,0.4218499,145.9986,0.3011957,-1,0.876863,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
0,1,"GMB","Gambia, The","SSA","N","1987","1998","X",10.82647,1.9,58.04986,0.6935697,0.351875,0.2171641,0.5989874,0.4851946,37.21156,0.4216336,-1,0.804125,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
0,0,"GEO","Georgia","ECA","N","1987","1996","X",0.8419071,1.9,887.7873,0,0,0,0,0.3713271,719.0661,0.2404084,0.3201177,4.7435,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
0,1,"DEU","Germany","OHI","N","1987","1991","Y",0.8180292,1.9,1243.101,0,0,0,0,0.292449,1066.557,0.141901,-1,77.83992,"DEU_N1991Y",0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293
1,0,"GHA","Ghana","SSA","N","1987","1987.5","X",0.7880217,1.9,78.53873,0.4348402,0.1469232,0.06745625,0.2091742,-1,-1,-1,-1,13.481406,"GHA_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GRC","Greece","OHI","N","1987","2003","Y",0.7582539,1.9,613.7393,0.007485849,0.004526539,0.003975585,0.003930118,0.3276078,526.8407,0.2000485,-1,10.000595,"GRC_N2003Y",0.02752,0.0448,0.05622,0.06762,0.07924,0.09238,0.107,0.1258,0.1539,0.2456
1,0,"GTM","Guatemala","LAC","N","1987","","Y",3.873239,1.9,125.547,0.4463852,0.2133225,0.1300524,0.3636365,-1,-1,-1,-1,8.639108,"GTM_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"GIN","Guinea","SSA","N","1987","1991","X",2572.343,1.9,23.86887,0.9161819,0.6186937,0.4703268,1.394828,0.4684305,17.25075,0.4509828,0.4905278,5.381483,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
0,0,"GNB","Guinea-Bissau","SSA","N","1987","1991","X",248.2358,1.9,104.9705,0.4714126,0.2517828,0.1725797,0.4663306,-1,-1,-1,-1,0.943617,"GNB_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"GUY","Guyana","LAC","N","1987","1992.5","Y",133.2612,1.9,118.0967,0.3679877,0.1416561,0.0734444,0.2168843,-1,-1,-1,-1,0.757506,"GUY_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"HTI","Haiti","LAC","N","1987","2001","Y",20.70574,1.9,132.1854,0.4376994,0.2076347,0.1318326,0.3790699,0.5947662,67.58315,0.692278,-1,6.670568,"HTI_N2001Y",0.006444,0.01688,0.02628,0.03522,0.04534,0.0575,0.07512,0.1013,0.1577,0.4782
0,0,"HND","Honduras","LAC","N","1987","1989","Y",10.08031,1.9,142.2567,0.4168622,0.1877704,0.1075652,0.3036716,0.5949015,72.01293,0.6590374,0.5664028,4.541804,"HND_N1989Y",0.01041,0.01722,0.02492,0.03383,0.0445,0.05787,0.07576,0.1024,0.1513,0.4818
0,0,"HUN","Hungary","ECA","N","1987","1987","Y",137.8829,1.9,633.9264,0.0005672158,0.0005572158,0.0005472158,0,0.2095999,585.9167,0.07610319,-1.546974,10.612741,"HUN_N1987Y",0.04962,0.06457,0.07315,0.08084,0.08849,0.09661,0.1058,0.1172,0.1337,0.19
0,1,"ISL","Iceland","OHI","N","1987","2003","Y",138.895,1.9,1165.198,0,0,0,0,0.2683468,1021.613,0.1261519,-1,0.245859,"ISL_N2003Y",0.03796,0.05699,0.06754,0.07535,0.08337,0.09247,0.1028,0.1172,0.1401,0.2262
0,0,"IND","India","SAS","A","1987","","X",14.97516,1.9,71.14514,0.5109241,0.1481465,0.05797196,0.1931231,-1,-1,-1,-1,816.792741,"IND_R1983X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,"IND","India","SAS","R","1987","","X",14.97516,1.9,64.72129,0.5600516,0.165499,0.06591154,0.2161243,-1,-1,-1,-1,614.040279,"IND_R1983X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,"IND","India","SAS","U","1987","","X",14.97516,1.9,90.59989,0.3621402,0.09559427,0.03392677,0.1234636,-1,-1,-1,-1,202.752462,"IND_U1983X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"IDN","Indonesia","EAP","A","1987","1987","X",4091.939,1.9,52.78394,0.7135519,0.2581746,0.1178403,0.3530965,-1,-1,-1,-1,171.728917,"IDN_R1987X",0,0,0,0,0,0,0,0,0,0
0,0,"IDN","Indonesia","EAP","R","1987","1987","X",4091.939,1.9,47.35857,0.7795959,0.2894591,0.1337269,0.397701,0.2772924,40.40496,0.1296689,-1.523333,123.928173,"IDN_R1987X",0.04277,0.05518,0.06372,0.07199,0.08069,0.09038,0.1019,0.1168,0.1401,0.2364
0,0,"IDN","Indonesia","EAP","U","1987","1987","X",4091.939,1.9,66.84975,0.5423262,0.1770665,0.0766526,0.237455,0.3277565,54.49268,0.1765816,0.2723449,47.800744,"IDN_U1987X",0.03534,0.04642,0.05646,0.06619,0.07623,0.0873,0.1006,0.1184,0.1482,0.2649
